ctry,year,nace2,nace4,share4,rev4
NO,2018,11,1101,0.000977080002161071,8.5e7
NO,2018,11,1102,1.2057070232787313e-6,104889.15621240763
NO,2018,11,1103,1.1495058848953777e-5,1.0e6
NO,2018,11,1104,1.1495058848953777e-6,100000.0
NO,2018,11,1105,0.019685288278833344,1.7125e9
NO,2018,11,1106,-5.620113838264575e-8,-4889.156212346046
NO,2018,11,1107,0.007387874322222593,6.427e8
NO,2018,13,1310,0.0004218686597566036,3.67e7
NO,2018,13,1320,0.0002724328947202045,2.37e7
NO,2018,13,1330,0.00025174178879208773,2.19e7
NO,2018,13,1391,1.127975275746847e-8,981.2696834079363
NO,2018,13,1392,0.0031749352540810334,2.762e8
NO,2018,13,1393,1.4943576503639912e-5,1.3000000000000002e6
NO,2018,13,1394,0.0024817832054891205,2.159e8
NO,2018,13,1395,4.252043798837204e-5,3.699018730316638e6
NO,2018,13,1396,0.00021150908282074952,1.8400000000000004e7
NO,2018,13,1399,6.0923811899455015e-5,5.3e6
NO,2018,14,1411,5.894192858718351e-6,512758.82413205836
NO,2018,14,1412,0.0002540408005618785,2.21e7
NO,2018,14,1413,0.0009460433432688959,8.23e7
NO,2018,14,1414,0.00029871604158634356,2.5986473450158212e7
NO,2018,14,1419,0.0019012827336169545,1.6539999999999997e8
NO,2018,14,1420,2.2990117697907554e-5,2.0e6
NO,2018,14,1431,7.768515652584754e-7,67581.34738293928
NO,2018,14,1439,0.00022338562104155373,1.9433186378326822e7
NO,2018,15,1511,0.00011669292257424587,1.0151572437131688e7
NO,2018,15,1512,7.585039967325982e-5,6.598522084135598e6
NO,2018,15,1520,7.351654122177491e-5,6.395490635392964e6
NO,2018,16,1610,0.013444216953956657,1.1695648652708101e9
NO,2018,16,1621,0.00411970533199219,3.583892336807954e8
NO,2018,16,1622,8.965876559581218e-5,7.799765688365526e6
NO,2018,16,1623,0.01893983949643843,1.647650503169215e9
NO,2018,16,1624,0.0008908402991891595,7.749767190363182e7
NO,2018,16,1629,0.000780491049225083,6.789796028718194e7
NO,2018,17,1711,0.0010943296024203996,9.52e7
NO,2018,17,1712,0.013587159559463364,1.182e9
NO,2018,17,1721,0.002251882028510045,1.9590000000000003e8
NO,2018,17,1722,1.0375717833293263e-6,90262.41596177308
NO,2018,17,1723,1.2614399864607701e-6,109737.58403816959
NO,2018,17,1724,4.598023539581511e-6,400000.0
NO,2018,17,1729,0.0005092311070086523,4.43e7
NO,2018,18,1811,0.0017575944980050323,1.5289999999999997e8
NO,2018,18,1812,0.007093600815689375,6.170999999999999e8
NO,2018,18,1813,0.001056395908218852,9.189999999999999e7
NO,2018,18,1814,0.00017587440038899278,1.53e7
NO,2018,18,1820,1.1495058848953777e-5,1.0e6
NO,2018,19,1920,0.043540908658719735,3.7877934537657986e9
NO,2018,20,2011,0.003585308854988683,3.119e8
NO,2018,20,2012,0.0026409304450599486,2.2974483904450068e8
NO,2018,20,2013,0.017518469685805556,1.524e9
NO,2018,20,2014,0.008651181289722611,7.525999999999999e8
NO,2018,20,2015,0.013266147157010483,1.1540738791622543e9
NO,2018,20,2016,0.005209560670345852,4.532e8
NO,2018,20,2020,4.577751592326431e-6,398236.46424768626
NO,2018,20,2030,0.006083185142866339,5.292e8
NO,2018,20,2041,0.004603771069005987,4.0049999999999994e8
NO,2018,20,2042,3.2625945657763197e-5,2.8382582539568855e6
NO,2018,20,2051,0.00043834966128751096,3.81337465990796e7
NO,2018,20,2052,4.380813454691176e-5,3.8110404759605867e6
NO,2018,20,2053,1.03455529640584e-5,900000.0
NO,2018,20,2059,0.0054015281531233795,4.6989999999999994e8
NO,2018,21,2110,0.009694172126806096,8.433338405821569e8
NO,2018,21,2120,0.008677931676765702,7.549271204953878e8
NO,2018,22,2211,0.0002333496946337617,2.03e7
NO,2018,22,2219,0.0007713184487647984,6.71e7
NO,2018,22,2221,0.005247494364547399,4.565e8
NO,2018,22,2222,0.0033519591603549215,2.916e8
NO,2018,22,2223,0.002684096241230707,2.335e8
NO,2018,22,2229,0.0026622556294176947,2.316e8
NO,2018,23,2311,9.851906301884256e-5,8.570557516354887e6
NO,2018,23,2312,0.0009448938373840004,8.219999999999999e7
NO,2018,23,2313,0.0002413962358280293,2.1e7
NO,2018,23,2314,0.0025461555350432615,2.2149999999999997e8
NO,2018,23,2319,0.00014168446946157586,1.2325684567893384e7
NO,2018,23,2320,2.232742818531244e-5,1.942350054810252e6
NO,2018,23,2332,6.5849026868928795e-6,572846.3658532904
NO,2018,23,2341,0.0002942735065332167,2.56e7
NO,2018,23,2342,0.0004790213335759466,4.167193399097254e7
NO,2018,23,2343,6.478506946018895e-5,5.635905854112732e6
NO,2018,23,2344,2.3502555984539413e-6,204457.90050634232
NO,2018,23,2349,2.2990117697907554e-6,200000.0
NO,2018,23,2351,0.0023558682982003443,2.0494617114681092e8
NO,2018,23,2352,0.00025065648989247905,2.1805585616057333e7
NO,2018,23,2361,0.012084755367905107,1.0513e9
NO,2018,23,2362,0.0008661728160007425,7.535175133788699e7
NO,2018,23,2363,0.007578692299115225,6.593e8
NO,2018,23,2364,0.00011495058848953777,1.0e7
NO,2018,23,2365,0.0004342000490694288,3.7772755648740984e7
NO,2018,23,2369,0.00026898437706551835,2.3399999999999996e7
NO,2018,23,2370,0.0010690404729527011,9.299999999999999e7
NO,2018,23,2399,0.015156235092345554,1.3184999999999998e9
NO,2018,24,2410,0.017524217215230033,1.5245e9
NO,2018,24,2420,0.0005713044247930028,4.97e7
NO,2018,24,2432,0.00011133399713754908,9.685378613584232e6
NO,2018,24,2433,0.0004997630118724001,4.347633347852638e7
NO,2018,24,2434,0.0,0.0
NO,2018,24,2441,0.0,0.0
NO,2018,24,2442,0.08567382310713739,7.4531e9
NO,2018,24,2443,0.01270270599425563,1.105057934993675e9
NO,2018,24,2445,0.011273805557339948,9.807523132746757e8
NO,2018,24,2451,0.0010138641904777232,8.82e7
NO,2018,24,2452,0.00021757431487673013,1.8927638190954775e7
NO,2018,24,2453,0.0001482908738265982,1.29004014485837e7
NO,2018,24,2454,0.000155183294460876,1.35e7
NO,2018,25,2511,0.011864050238005193,1.0321e9
NO,2018,25,2512,0.003273792760182035,2.8479999999999994e8
NO,2018,25,2521,0.00010805355318016551,9.4e6
NO,2018,25,2529,0.0007195906839445064,6.259999999999999e7
NO,2018,25,2530,-0.00048741574708925065,-4.2402196760707565e7
NO,2018,25,2540,0.010128108560331897,8.810836632866571e8
NO,2018,25,2550,0.00029082498887853057,2.53e7
NO,2018,25,2561,0.0029944628301524587,2.6049999999999997e8
NO,2018,25,2562,0.011957160214681718,1.0401999999999999e9
NO,2018,25,2571,0.0001344921885327592,1.17e7
NO,2018,25,2572,0.0015817200976160398,1.376e8
NO,2018,25,2573,0.0012529614145359617,1.09e8
NO,2018,25,2591,1.195131663376289e-6,103969.16441059056
NO,2018,25,2593,0.0019058807571565362,1.658e8
NO,2018,25,2594,0.00036571028899314446,3.181456430964071e7
NO,2018,25,2599,0.006000420719153872,5.2200000000000006e8
NO,2018,26,2611,0.0037278475847157097,3.243e8
NO,2018,26,2612,0.002172566122452264,1.89e8
NO,2018,26,2620,0.0005184271540878153,4.51e7
NO,2018,26,2630,0.0028070933709145123,2.442e8
NO,2018,26,2640,0.0005822517932231215,5.065235427447291e7
NO,2018,26,2651,0.013170812393478367,1.1457803362770176e9
NO,2018,26,2652,2.6344021351624784e-5,2.2917691590611115e6
NO,2018,26,2660,0.0022104932844043785,1.9229943173414606e8
NO,2018,26,2670,0.0009644354374272219,8.39e7
NO,2018,26,2680,2.0243782070021276e-6,176108.5553021224
NO,2018,27,2711,0.0016966706861055775,1.476e8
NO,2018,27,2712,0.0032128689482825807,2.795e8
NO,2018,27,2720,0.0005886664967082669,5.12103943479893e7
NO,2018,27,2731,0.0007180371991406782,6.246485629832424e7
NO,2018,27,2732,0.005855068694856183,5.093552605334493e8
NO,2018,27,2733,0.002767897651143336,2.4079021147379825e8
NO,2018,27,2740,0.0021139413223226,1.8390000000000003e8
NO,2018,27,2751,0.0013345763323635337,1.1610000000000001e8
NO,2018,27,2752,0.0018826524313364389,1.6377927734643903e8
NO,2018,27,2790,0.0018357608981779182,1.597e8
NO,2018,28,2811,0.0061762951195428635,5.372999999999999e8
NO,2018,28,2812,0.0037531367141834075,3.2649999999999994e8
NO,2018,28,2813,0.00914891733788231,7.958999999999999e8
NO,2018,28,2814,0.0009609869197725357,8.36e7
NO,2018,28,2815,0.0011012266377297716,9.579999999999999e7
NO,2018,28,2821,0.0003131129567749675,2.7238917250385847e7
NO,2018,28,2822,0.011535291554925114,1.0034999999999999e9
NO,2018,28,2824,0.0,0.0
NO,2018,28,2825,0.0021863601930710084,1.902e8
NO,2018,28,2829,0.004234779679954571,3.6839999999999994e8
NO,2018,28,2830,0.0026886942647702883,2.3389999999999997e8
NO,2018,28,2841,0.0001080535531801655,9.4e6
NO,2018,28,2849,0.000587397507181538,5.11e7
NO,2018,28,2891,0.0004425504898757683,3.84991930612036e7
NO,2018,28,2892,0.012467540827575264,1.0845999999999998e9
NO,2018,28,2893,0.003169187724656556,2.757e8
NO,2018,28,2894,1.1495058848953777e-6,100000.0
NO,2018,28,2895,0.0,0.0
NO,2018,28,2896,5.588770808540003e-5,4.861889688410481e6
NO,2018,28,2899,0.003863489279133364,3.3609999999999994e8
NO,2018,29,2910,9.655849433121171e-5,8.399999999999998e6
NO,2018,29,2920,0.0038117615143130725,3.316e8
NO,2018,29,2931,0.00010230602375568861,8.9e6
NO,2018,29,2932,0.005530272812231662,4.811e8
NO,2018,30,3011,0.06262163209144549,5.447699999999999e9
NO,2018,30,3012,0.0013771080501046625,1.198e8
NO,2018,30,3020,5.554763892629608e-7,48323.05745990308
NO,2018,30,3030,0.002424706552461006,2.1093467935413754e8
NO,2018,30,3091,1.1268835785626059e-5,980319.9734511748
NO,2018,30,3092,0.0008172986841606135,7.11e7
NO,2018,30,3099,7.16909762058185e-5,6.236677614951354e6
NO,2018,31,3101,0.0019081797689263268,1.6599999999999997e8
NO,2018,31,3102,0.0023438424993016747,2.0389999999999997e8
NO,2018,31,3103,0.0011380108260464238,9.899999999999999e7
NO,2018,31,3109,0.005379687541310367,4.6799999999999994e8
NO,2018,32,3211,7.77175853716804e-5,6.760955850065427e6
NO,2018,32,3212,0.0006793579779731683,5.91e7
NO,2018,32,3213,2.1072777803960966e-5,1.8332031249999998e6
NO,2018,32,3220,4.023270597133822e-5,3.5e6
NO,2018,32,3230,0.0015874676270405165,1.381e8
NO,2018,32,3240,2.495468168854153e-5,2.170905083344813e6
NO,2018,32,3250,0.004773150024790126,4.152349359415897e8
NO,2018,32,3291,1.2644564733849155e-5,1.1e6
NO,2018,32,3299,0.0010173127081324093,8.85e7
NO,2018,33,3311,0.0013679120030254993,1.1899999999999999e8
NO,2018,33,3312,0.017672503474381537,1.5374e9
NO,2018,33,3313,0.00015633280034577134,1.3599999999999998e7
NO,2018,33,3314,0.0008782224960600685,7.639999999999999e7
NO,2018,33,3315,0.010797308776822282,9.392999999999999e8
NO,2018,33,3316,0.005216457705655223,4.5379999999999994e8
NO,2018,33,3317,0.002565697135086483,2.2319999999999997e8
NO,2018,33,3319,0.0007793649899590661,6.78e7
NO,2018,33,3320,0.013046891793562537,1.135e9
PL,2018,10,1011,0.019555393906090415,6.946599999999999e9
PL,2018,10,1012,0.010591824715927964,3.7624999999999995e9
PL,2018,10,1013,0.024387518058885196,8.6631e9
PL,2018,10,1020,0.008801137751993936,3.1263999999999995e9
PL,2018,10,1031,0.0021214615563915785,7.536e8
PL,2018,10,1032,0.005592764960301418,1.9866999999999998e9
PL,2018,10,1039,0.008131143258335237,2.8883999999999995e9
PL,2018,10,1041,0.003243561578124173,1.1522e9
PL,2018,10,1042,0.0003248628763370331,1.1539999999999999e8
PL,2018,10,1051,0.022308564556503055,7.924599999999999e9
PL,2018,10,1052,0.001663444312197165,5.908999999999999e8
PL,2018,10,1061,0.005147697189513854,1.8286e9
PL,2018,10,1062,0.00033330818508063017,1.184e8
PL,2018,10,1071,0.013039556700113841,4.631999999999999e9
PL,2018,10,1072,0.002055869658482975,7.303e8
PL,2018,10,1073,0.0010404620372111563,3.6959999999999994e8
PL,2018,10,1081,0.0033632034519917977,1.1947e9
PL,2018,10,1082,0.0053669937065559245,1.9065e9
PL,2018,10,1083,0.0023278086000267997,8.269e8
PL,2018,10,1084,0.004581861503692852,1.6276e9
PL,2018,10,1085,0.0007882288160690579,2.8e8
PL,2018,10,1086,0.0019086397760529328,6.78e8
PL,2018,10,1089,0.005046634994882142,1.7926999999999998e9
PL,2018,10,1091,0.013710264563840857,4.870253408166583e9
PL,2018,10,1092,0.002753301811218676,9.780465918334144e8
PL,2018,11,1101,0.007896645185554694,2.8051e9
PL,2018,11,1102,0.00020953118219898295,7.443109135276167e7
PL,2018,11,1103,0.0004219839268883992,1.499e8
PL,2018,11,1104,2.947105524481447e-5,1.046890864723866e7
PL,2018,11,1105,0.009066038936251433,3.2205000000000005e9
PL,2018,11,1106,0.00033330818508063017,1.184e8
PL,2018,11,1107,0.0053926111430781685,1.9156e9
PL,2018,12,1200,0.01735201285488595,6.1639e9
PL,2018,13,1310,0.0006474736703424404,2.3e8
PL,2018,13,1320,0.0006623937157894618,2.353e8
PL,2018,13,1330,0.0007688046059587847,2.731e8
PL,2018,13,1391,0.0005115041995705278,1.8169999999999997e8
PL,2018,13,1392,0.004127503893287331,1.4662e9
PL,2018,13,1393,0.0004476834860533846,1.5902917216358843e8
PL,2018,13,1394,0.00023562411394635765,8.37e7
PL,2018,13,1395,0.0007431871694365402,2.6399999999999997e8
PL,2018,13,1396,0.001725857474257043,6.130708278364118e8
PL,2018,13,1399,0.0005388106978414917,1.914e8
PL,2018,14,1411,0.00014920045447021452,5.3e7
PL,2018,14,1412,0.0012023304547967664,4.2709999999999994e8
PL,2018,14,1413,0.003527605462200487,1.2531e9
PL,2018,14,1414,0.0006308645631466996,2.2410000000000003e8
PL,2018,14,1419,0.0007251705107835333,2.5760000000000003e8
PL,2018,14,1420,5.23609142103017e-5,1.86e7
PL,2018,14,1431,0.0006843515185228141,2.431e8
PL,2018,14,1439,0.0003076907485583858,1.093e8
PL,2018,15,1511,0.0004836346807166576,1.718e8
PL,2018,15,1512,0.001161229952244594,4.125e8
PL,2018,15,1520,0.0022292799980181675,7.919e8
PL,2018,16,1610,0.00759965182807153,2.6996e9
PL,2018,16,1621,0.008694163841241708,3.0884e9
PL,2018,16,1622,0.0010373654240051708,3.685e8
PL,2018,16,1623,0.006985959392703479,2.4816e9
PL,2018,16,1624,0.0034006443207550783,1.208e9
PL,2018,16,1629,0.003258763133862648,1.1576e9
PL,2018,17,1711,0.0005272736417007341,1.8730172846569833e8
PL,2018,17,1712,0.009903904959249078,3.51813246617818e9
PL,2018,17,1721,0.011495860348366884,4.0836376847972536e9
PL,2018,17,1722,0.00463257610668835,1.6456151861353612e9
PL,2018,17,1723,0.0014008081372679404,4.976045920156512e8
PL,2018,17,1724,3.406305960800257e-5,1.2100111662760008e7
PL,2018,17,1729,0.0025108134598659086,8.919082307450951e8
PL,2018,18,1811,0.00021957802733352328,7.8e7
PL,2018,18,1812,0.00909982017122582,3.2325e9
PL,2018,18,1813,0.0009472821307401357,3.365e8
PL,2018,18,1814,0.0005275502861833623,1.874e8
PL,2018,18,1820,0.000604965616333002,2.1490000000000003e8
PL,2018,19,1910,0.0014430217539892825,5.1260000000000006e8
PL,2018,19,1920,0.07987038140140328,2.83721e10
PL,2018,20,2011,0.0015764576321381156,5.6e8
PL,2018,20,2012,0.0004979917055807726,1.7689999999999997e8
PL,2018,20,2013,0.0037730824363477076,1.3402999999999998e9
PL,2018,20,2014,0.003214284507813037,1.1418e9
PL,2018,20,2015,0.007854328825396955,2.790068094793519e9
PL,2018,20,2016,0.008298641881749913,2.9479e9
PL,2018,20,2017,0.0013489717401822805,4.791909145553829e8
PL,2018,20,2020,0.0005261427347260961,1.869e8
PL,2018,20,2030,0.005026929274480416,1.7857e9
PL,2018,20,2041,0.0038496532356229875,1.3674999999999998e9
PL,2018,20,2042,0.006734289192144286,2.3922e9
PL,2018,20,2051,0.00047103806455226323,1.673253443490939e8
PL,2018,20,2052,0.0010933859720043645,3.884e8
PL,2018,20,2053,7.942994814018557e-5,2.8215646302004073e7
PL,2018,20,2059,0.003469614342161121,1.2325e9
PL,2018,20,2060,0.00033077459245755105,1.175e8
PL,2018,21,2110,0.0002511071799762856,8.92e7
PL,2018,21,2120,0.009713512606593871,3.4504999999999995e9
PL,2018,22,2211,0.006636578079183264,2.3574903940184174e9
PL,2018,22,2219,0.007647758925860943,2.7166889304050198e9
PL,2018,22,2221,0.008701447653342725,3.0909874052644453e9
PL,2018,22,2222,0.015281442394501984,5.428377881183277e9
PL,2018,22,2223,0.013807460514433965,4.904780014668731e9
PL,2018,22,2229,0.01701328665083859,6.04357537446011e9
PL,2018,23,2311,0.0008788751299169995,3.122e8
PL,2018,23,2312,0.00532927132750119,1.8930999999999998e9
PL,2018,23,2313,0.002818481038029788,1.0011999999999999e9
PL,2018,23,2314,0.001134889815389798,4.031432774735087e8
PL,2018,23,2319,0.0007645607959997629,2.715924849684486e8
PL,2018,23,2320,0.0009160344883888264,3.2539999999999994e8
PL,2018,23,2331,0.002265313315324182,8.047000000000001e8
PL,2018,23,2332,0.001191070043138637,4.231e8
PL,2018,23,2341,0.0003991815932806872,1.418e8
PL,2018,23,2342,0.0006643656766952972,2.3600049336230502e8
PL,2018,23,2343,7.516324781801372e-5,2.6699999999999996e7
PL,2018,23,2344,0.001526458522785153,5.422389763816969e8
PL,2018,23,2349,4.081899226071907e-5,1.45e7
PL,2018,23,2351,0.004161044366408988,1.4781144749374924e9
PL,2018,23,2352,0.0008228442314121646,2.9229632322300273e8
PL,2018,23,2361,0.009229877925877214,3.2787e9
PL,2018,23,2362,0.0007768639188574383,2.7596288393118745e8
PL,2018,23,2363,0.002667310011519401,9.474999999999999e8
PL,2018,23,2364,0.0011843137961437594,4.207e8
PL,2018,23,2365,0.0004691399571269917,1.6665108572235844e8
PL,2018,23,2369,0.0006773137612364833,2.406e8
PL,2018,23,2370,0.0014604753920593827,5.1879999999999994e8
PL,2018,23,2391,0.0009714920158051137,3.451e8
PL,2018,23,2399,0.003576869763204803,1.2706e9
PL,2018,24,2410,0.021256842107633768,7.550999999999999e9
PL,2018,24,2420,0.0021645326309839234,7.689e8
PL,2018,24,2431,0.0008439678537767983,2.998e8
PL,2018,24,2432,0.001151360206914719,4.089940019496535e8
PL,2018,24,2433,0.0013580056459704054,4.824e8
PL,2018,24,2434,0.0006449795140197244,2.2911400883078185e8
PL,2018,24,2441,5.545752741628728e-5,1.97e7
PL,2018,24,2442,0.0069642831002615785,2.4738999999999995e9
PL,2018,24,2443,0.0024395867496901087,8.666065944148183e8
PL,2018,24,2444,9.543198880264666e-5,3.39e7
PL,2018,24,2445,8.018931793645075e-5,2.8485394804748006e7
PL,2018,24,2451,0.00240353486842772,8.538e8
PL,2018,24,2452,0.000252796241725005,8.98e7
PL,2018,24,2453,0.002029407691086371,7.209e8
PL,2018,24,2454,0.00027756914737288963,9.859999999999999e7
PL,2018,25,2511,0.023908106032540337,8.4928e9
PL,2018,25,2512,0.005410909312022628,1.9220999999999998e9
PL,2018,25,2521,0.002742473259337415,9.742e8
PL,2018,25,2529,0.0019106103480931056,6.787e8
PL,2018,25,2530,0.0023168191407097055,8.229962495330584e8
PL,2018,25,2540,0.0018875232863325567,6.704988569293978e8
PL,2018,25,2550,0.0032905737967968635,1.1689e9
PL,2018,25,2561,0.008006997219804362,2.8443000000000005e9
PL,2018,25,2562,0.013153005347569496,4.6723e9
PL,2018,25,2571,0.0006148973877489211,2.1842803137840843e8
PL,2018,25,2572,0.0017703530875461332,6.288768621591327e8
PL,2018,25,2573,0.0015246597385107205,5.416e8
PL,2018,25,2591,0.0019536814226854505,6.94e8
PL,2018,25,2592,0.0043895899746302924,1.5593e9
PL,2018,25,2593,0.0032308936150087777,1.1477e9
PL,2018,25,2594,0.0018241866886169623,6.479999999999999e8
PL,2018,25,2599,0.009393435405211543,3.3368e9
PL,2018,26,2611,0.006501480181112461,2.3095e9
PL,2018,26,2612,0.0008569173271836473,3.044e8
PL,2018,26,2620,0.0019992860899008752,7.102000000000002e8
PL,2018,26,2630,0.004745700493318635,1.6858000000000002e9
PL,2018,26,2640,0.011147807541548104,3.96e9
PL,2018,26,2651,0.0043183678708926245,1.5340000000000002e9
PL,2018,26,2652,2.3646864482071736e-5,8.4e6
PL,2018,26,2660,0.0001286502031941284,4.570000000000001e7
PL,2018,26,2670,0.000328240999834472,1.1660000000000001e8
PL,2018,26,2680,3.37812349743882e-5,1.2000000000000002e7
PL,2018,27,2711,0.004908102863142064,1.7434896741447933e9
PL,2018,27,2712,0.00584327451277544,2.0756877066947787e9
PL,2018,27,2720,0.003015238873938322,1.0710936564247135e9
PL,2018,27,2731,4.7011940243459975e-5,1.6699901094475508e7
PL,2018,27,2732,0.0061031069729234255,2.167987160049275e9
PL,2018,27,2733,0.0006136888007828906,2.179987088979437e8
PL,2018,27,2740,0.0075337338011705135,2.6761841502416377e9
PL,2018,27,2751,0.01605105873533893,5.701766231166494e9
PL,2018,27,2752,0.00020775336466870338,7.379956292049657e7
PL,2018,27,2790,0.0032091983160206206,1.1399932483653939e9
PL,2018,28,2811,0.004663468592858444,1.656589025141608e9
PL,2018,28,2812,0.0010108967594443241,3.5909762098777705e8
PL,2018,28,2813,0.0015094481827180356,5.361964477127431e8
PL,2018,28,2814,0.0017546420221711144,6.232958706813741e8
PL,2018,28,2815,0.0027689168827330474,9.835934837192357e8
PL,2018,28,2821,0.000976552731415305,3.4689770181191826e8
PL,2018,28,2822,0.0033992142495934876,1.207492000397496e9
PL,2018,28,2823,0.00012414521607210998,4.409970784060419e7
PL,2018,28,2824,0.00010556565992526359,3.749975156513962e7
PL,2018,28,2825,0.0030951851490087284,1.0994927158898938e9
PL,2018,28,2829,0.0028429535988939653,1.0098933094835868e9
PL,2018,28,2830,0.00564002132427375,2.0034867269535265e9
PL,2018,28,2841,0.0010210310627971496,3.6269759713803047e8
PL,2018,28,2849,0.0005821594259345202,2.0679862996455663e8
PL,2018,28,2891,3.659609544075804e-5,1.2999913875915067e7
PL,2018,28,2892,0.007312462885916391,2.5975827910828447e9
PL,2018,28,2893,0.0020313648053885388,7.215952194507934e8
PL,2018,28,2894,0.00016017829465993328,5.689962304150519e7
PL,2018,28,2895,0.00026771451357046844,9.509936996919408e7
PL,2018,28,2896,0.000360330785878233,1.279991520090099e8
PL,2018,28,2899,0.0028294411944235318,1.005093341283249e9
PL,2018,29,2910,0.041352172752731495,1.46894e10
PL,2018,29,2920,0.004885611108170892,1.7354999999999998e9
PL,2018,29,2931,0.006129323575811285,2.1773e9
PL,2018,29,2932,0.05643099000413258,2.0045800000000004e10
PL,2018,30,3011,0.0020710712142214495,7.357e8
PL,2018,30,3012,0.0015504525383300263,5.507622937428526e8
PL,2018,30,3020,0.004759600644594237,1.690737706257148e9
PL,2018,30,3030,0.0062560032069652405,2.2223e9
PL,2018,30,3040,2.6743477688057324e-5,9.500000000000002e6
PL,2018,30,3091,0.00011175958570693429,3.970000000000001e7
PL,2018,30,3092,0.0013205647772071252,4.6910000000000006e8
PL,2018,30,3099,0.00017003221603775393,6.040000000000001e7
PL,2018,31,3101,0.005841667728685325,2.0751169339241562e9
PL,2018,31,3102,0.001992264590424849,7.077057752099297e8
PL,2018,31,3103,0.0018044956937435753,6.410052309023103e8
PL,2018,31,3109,0.024858406122408572,8.830372059963606e9
PL,2018,32,3211,0.00047639832242873047,1.6922945160172614e8
PL,2018,32,3212,0.0009474807317417319,3.365705483982738e8
PL,2018,32,3213,3.434425555729466e-5,1.22e7
PL,2018,32,3220,6.92515316974958e-5,2.46e7
PL,2018,32,3230,0.0003862321198738383,1.372e8
PL,2018,32,3240,0.0006953304198894903,2.47e8
PL,2018,32,3250,0.004364254048399501,1.5503e9
PL,2018,32,3291,0.00020353194072068883,7.229999999999999e7
PL,2018,32,3299,0.004312737665063559,1.532e9
PL,2018,33,3311,0.0016493295348848764,5.85886052822643e8
PL,2018,33,3312,0.007953602437043402,2.8253327421831293e9
PL,2018,33,3313,0.00126366961633354,4.4888931406739116e8
PL,2018,33,3314,0.0013151847733371125,4.671888784412678e8
PL,2018,33,3315,0.0023122704897669184,8.213804468143351e8
PL,2018,33,3316,0.0003949495370273906,1.402966601997215e8
PL,2018,33,3317,0.0014421428925098516,5.122878048490186e8
PL,2018,33,3319,0.00028403712249510846,1.008975981051454e8
PL,2018,33,3320,0.007035900733045331,2.4993405025173473e9
PT,2018,10,1011,0.011578432031735893,1.1021e9
PT,2018,10,1012,0.010134936376930966,9.647000000000002e8
PT,2018,10,1013,0.008367862365735994,7.965e8
PT,2018,10,1020,0.013831924156595116,1.3166e9
PT,2018,10,1031,0.0007910860466289019,7.53e7
PT,2018,10,1032,0.00036770267771595705,3.5e7
PT,2018,10,1039,0.00898034996890286,8.548e8
PT,2018,10,1041,0.011874907976060618,1.1303202406461155e9
PT,2018,10,1042,0.0014065127430397174,1.3387975935388133e8
PT,2018,10,1051,0.015649425963591132,1.4896e9
PT,2018,10,1052,0.0015664134070699771,1.491e8
PT,2018,10,1061,0.006586080247432385,6.269e8
PT,2018,10,1062,0.00036034862416163793,3.43e7
PT,2018,10,1071,0.016127439444621878,1.5351000000000002e9
PT,2018,10,1072,0.002626447697971122,2.5000000000000003e8
PT,2018,10,1073,0.0011808508850078164,1.124e8
PT,2018,10,1081,0.0016714713149888218,1.591e8
PT,2018,10,1082,0.0008205022608461784,7.81e7
PT,2018,10,1083,0.008199769713065843,7.805000000000001e8
PT,2018,10,1084,0.0009770385436452575,9.300000000000001e7
PT,2018,10,1085,0.0009843925971995764,9.37e7
PT,2018,10,1086,0.0005925266006622851,5.640000000000001e7
PT,2018,10,1089,0.0032084685078415227,3.0540000000000006e8
PT,2018,10,1091,0.015402539879981848,1.4661000000000002e9
PT,2018,10,1092,0.0004275856852296987,4.070000000000001e7
PT,2018,11,1101,0.0009203072733690809,8.759999999999999e7
PT,2018,11,1102,0.018194979072464743,1.7319e9
PT,2018,11,1103,3.151737237565346e-6,300000.0
PT,2018,11,1104,4.793123281469772e-9,456.23631542066914
PT,2018,11,1105,0.008745020255164647,8.324e8
PT,2018,11,1106,0.00017544191310119066,1.6699543763684694e7
PT,2018,11,1107,0.007725958548351851,7.353999999999999e8
PT,2018,12,1200,0.0077627288161234475,7.389e8
PT,2018,13,1310,0.002318628027768906,2.207e8
PT,2018,13,1320,0.007603040796086803,7.237e8
PT,2018,13,1330,0.005547057538115009,5.2800000000000006e8
PT,2018,13,1391,0.004518540619589518,4.3010000000000006e8
PT,2018,13,1392,0.0063854196433073915,6.078e8
PT,2018,13,1393,0.0010138088114168531,9.650000000000001e7
PT,2018,13,1394,0.0034732144357970114,3.306e8
PT,2018,13,1395,0.00017859844346203627,1.7e7
PT,2018,13,1396,0.004722352960952077,4.4950000000000006e8
PT,2018,13,1399,0.004173950681615707,3.973e8
PT,2018,14,1411,2.2062160662957425e-5,2.1000000000000005e6
PT,2018,14,1412,0.0007059891412146376,6.720000000000001e7
PT,2018,14,1413,0.031660251130423096,3.0136000000000005e9
PT,2018,14,1414,0.003949126758669379,3.7590000000000006e8
PT,2018,14,1419,0.0010841976097224792,1.0320000000000001e8
PT,2018,14,1420,3.151737237565347e-5,3.000000000000001e6
PT,2018,14,1431,0.0017933384881746823,1.7070000000000003e8
PT,2018,14,1439,0.0027640735573448098,2.6310000000000012e8
PT,2018,15,1511,0.002922710998302264,2.782e8
PT,2018,15,1512,0.0008793346892807315,8.37e7
