ctry,year,nace2,share2,rev2
DE,2018,23,0.021992446986069846,5.17813e10
DE,2018,23,0.021992446986069846,5.17813e10
DE,2018,23,0.021992446986069846,5.17813e10
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,24,0.05153272634344443,1.21334e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,25,0.06670709132004798,1.570621e11
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,26,0.04148203116087559,9.76696e10
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,27,0.05674010804314692,1.3359479999999998e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,28,0.13448727498337443,3.166508e11
DE,2018,29,0.21965502880054813,5.171786e11
DE,2018,29,0.21965502880054813,5.171786e11
DE,2018,29,0.21965502880054813,5.171786e11
DE,2018,29,0.21965502880054813,5.171786e11
DE,2018,30,0.020820480306721102,4.90219e10
DE,2018,30,0.020820480306721102,4.90219e10
DE,2018,30,0.020820480306721102,4.90219e10
DE,2018,30,0.020820480306721102,4.90219e10
DE,2018,30,0.020820480306721102,4.90219e10
DE,2018,30,0.020820480306721102,4.90219e10
DE,2018,30,0.020820480306721102,4.90219e10
DE,2018,30,0.020820480306721102,4.90219e10
DE,2018,31,0.009462333422439156,2.22791e10
DE,2018,31,0.009462333422439156,2.22791e10
DE,2018,31,0.009462333422439156,2.22791e10
DE,2018,31,0.009462333422439156,2.22791e10
DE,2018,32,0.022018779498253517,5.18433e10
DE,2018,32,0.022018779498253517,5.18433e10
DE,2018,32,0.022018779498253517,5.18433e10
DE,2018,32,0.022018779498253517,5.18433e10
DE,2018,32,0.022018779498253517,5.18433e10
DE,2018,32,0.022018779498253517,5.18433e10
DE,2018,32,0.022018779498253517,5.18433e10
DE,2018,32,0.022018779498253517,5.18433e10
DE,2018,32,0.022018779498253517,5.18433e10
DE,2018,33,0.0194607033549914,4.58203e10
DE,2018,33,0.0194607033549914,4.58203e10
DE,2018,33,0.0194607033549914,4.58203e10
DE,2018,33,0.0194607033549914,4.58203e10
DE,2018,33,0.0194607033549914,4.58203e10
DE,2018,33,0.0194607033549914,4.58203e10
DE,2018,33,0.0194607033549914,4.58203e10
DE,2018,33,0.0194607033549914,4.58203e10
DE,2018,33,0.0194607033549914,4.58203e10
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,10,0.19146428187126163,1.055143e11
ES,2018,11,0.0368859025718606,2.03275e10
ES,2018,11,0.0368859025718606,2.03275e10
ES,2018,11,0.0368859025718606,2.03275e10
ES,2018,11,0.0368859025718606,2.03275e10
ES,2018,11,0.0368859025718606,2.03275e10
ES,2018,11,0.0368859025718606,2.03275e10
ES,2018,11,0.0368859025718606,2.03275e10
ES,2018,12,0.0020278986706478734,1.1175573146756084e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,13,0.011013420099355587,6.0694e9
ES,2018,14,0.00821206939757532,4.5256e9
ES,2018,14,0.00821206939757532,4.5256e9
ES,2018,14,0.00821206939757532,4.5256e9
ES,2018,14,0.00821206939757532,4.5256e9
ES,2018,14,0.00821206939757532,4.5256e9
ES,2018,14,0.00821206939757532,4.5256e9
ES,2018,14,0.00821206939757532,4.5256e9
ES,2018,14,0.00821206939757532,4.5256e9
ES,2018,15,0.008112085964703126,4.4705e9
ES,2018,15,0.008112085964703126,4.4705e9
ES,2018,15,0.008112085964703126,4.4705e9
ES,2018,16,0.013679584489902127,7.5387e9
ES,2018,16,0.013679584489902127,7.5387e9
ES,2018,16,0.013679584489902127,7.5387e9
ES,2018,16,0.013679584489902127,7.5387e9
ES,2018,16,0.013679584489902127,7.5387e9
ES,2018,16,0.013679584489902127,7.5387e9
ES,2018,17,0.025106003306530154,1.38357e10
ES,2018,17,0.025106003306530154,1.38357e10
ES,2018,17,0.025106003306530154,1.38357e10
ES,2018,17,0.025106003306530154,1.38357e10
ES,2018,17,0.025106003306530154,1.38357e10
ES,2018,17,0.025106003306530154,1.38357e10
ES,2018,17,0.025106003306530154,1.38357e10
ES,2018,18,0.01120667301407226,6.1759e9
ES,2018,18,0.01120667301407226,6.1759e9
ES,2018,18,0.01120667301407226,6.1759e9
ES,2018,18,0.01120667301407226,6.1759e9
ES,2018,18,0.01120667301407226,6.1759e9
ES,2018,19,0.10247293449438291,5.647194268532432e10
ES,2018,19,0.10247293449438291,5.647194268532432e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,20,0.0779462495597372,4.29555e10
ES,2018,21,0.026567648591077377,1.46412e10
ES,2018,21,0.026567648591077377,1.46412e10
ES,2018,22,0.03927951684230907,2.16466e10
ES,2018,22,0.03927951684230907,2.16466e10
ES,2018,22,0.03927951684230907,2.16466e10
ES,2018,22,0.03927951684230907,2.16466e10
ES,2018,22,0.03927951684230907,2.16466e10
ES,2018,22,0.03927951684230907,2.16466e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,23,0.036690109243241543,2.02196e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,24,0.060420659879769474,3.3297300000000004e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,25,0.06931845957285118,3.82008e10
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,26,0.008292999726179673,4.5702e9
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,27,0.03443585482115214,1.89773e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,28,0.03940998524200981,2.17185e10
ES,2018,29,0.13335068073112386,7.34884e10
ES,2018,29,0.13335068073112386,7.34884e10
ES,2018,29,0.13335068073112386,7.34884e10
ES,2018,29,0.13335068073112386,7.34884e10
ES,2018,30,0.027933846896149514,1.53941e10
ES,2018,30,0.027933846896149514,1.53941e10
ES,2018,30,0.027933846896149514,1.53941e10
ES,2018,30,0.027933846896149514,1.53941e10
ES,2018,30,0.027933846896149514,1.53941e10
ES,2018,30,0.027933846896149514,1.53941e10
ES,2018,30,0.027933846896149514,1.53941e10
ES,2018,30,0.027933846896149514,1.53941e10
ES,2018,31,0.010770266197270761,5.9354e9
ES,2018,31,0.010770266197270761,5.9354e9
ES,2018,31,0.010770266197270761,5.9354e9
ES,2018,31,0.010770266197270761,5.9354e9
ES,2018,32,0.0078007038035258405,4.2989e9
ES,2018,32,0.0078007038035258405,4.2989e9
ES,2018,32,0.0078007038035258405,4.2989e9
ES,2018,32,0.0078007038035258405,4.2989e9
ES,2018,32,0.0078007038035258405,4.2989e9
ES,2018,32,0.0078007038035258405,4.2989e9
ES,2018,32,0.0078007038035258405,4.2989e9
ES,2018,32,0.0078007038035258405,4.2989e9
ES,2018,32,0.0078007038035258405,4.2989e9
ES,2018,33,0.017602165013310862,9.7004e9
ES,2018,33,0.017602165013310862,9.7004e9
ES,2018,33,0.017602165013310862,9.7004e9
ES,2018,33,0.017602165013310862,9.7004e9
ES,2018,33,0.017602165013310862,9.7004e9
ES,2018,33,0.017602165013310862,9.7004e9
ES,2018,33,0.017602165013310862,9.7004e9
ES,2018,33,0.017602165013310862,9.7004e9
ES,2018,33,0.017602165013310862,9.7004e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,10,0.07097320250403699,9.3749e9
FI,2018,11,0.010132952552522443,1.3384687957294765e9
FI,2018,11,0.010132952552522443,1.3384687957294765e9
FI,2018,11,0.010132952552522443,1.3384687957294765e9
FI,2018,11,0.010132952552522443,1.3384687957294765e9
FI,2018,11,0.010132952552522443,1.3384687957294765e9
FI,2018,11,0.010132952552522443,1.3384687957294765e9
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,13,0.0031758481104271533,4.195e8
FI,2018,14,0.005047879251946826,6.667779039051327e8
FI,2018,14,0.005047879251946826,6.667779039051327e8
FI,2018,14,0.005047879251946826,6.667779039051327e8
FI,2018,14,0.005047879251946826,6.667779039051327e8
FI,2018,14,0.005047879251946826,6.667779039051327e8
FI,2018,14,0.005047879251946826,6.667779039051327e8
FI,2018,14,0.005047879251946826,6.667779039051327e8
FI,2018,14,0.005047879251946826,6.667779039051327e8
FI,2018,15,0.0019195363357555283,2.535528982653828e8
FI,2018,15,0.0019195363357555283,2.535528982653828e8
FI,2018,15,0.0019195363357555283,2.535528982653828e8
FI,2018,16,0.06697140676822819,8.8463e9
FI,2018,16,0.06697140676822819,8.8463e9
FI,2018,16,0.06697140676822819,8.8463e9
FI,2018,16,0.06697140676822819,8.8463e9
FI,2018,16,0.06697140676822819,8.8463e9
FI,2018,16,0.06697140676822819,8.8463e9
FI,2018,17,0.13339849058260725,1.76207e10
FI,2018,17,0.13339849058260725,1.76207e10
FI,2018,17,0.13339849058260725,1.76207e10
FI,2018,17,0.13339849058260725,1.76207e10
FI,2018,17,0.13339849058260725,1.76207e10
FI,2018,17,0.13339849058260725,1.76207e10
FI,2018,17,0.13339849058260725,1.76207e10
FI,2018,18,0.007759819578516882,1.025e9
FI,2018,18,0.007759819578516882,1.025e9
FI,2018,18,0.007759819578516882,1.025e9
FI,2018,18,0.007759819578516882,1.025e9
FI,2018,18,0.007759819578516882,1.025e9
FI,2018,19,0.08237219124510659,1.0880600402100002e10
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,20,0.06582446758174496,8.6948e9
FI,2018,21,0.017388052300426903,2.2968e9
FI,2018,21,0.017388052300426903,2.2968e9
FI,2018,22,0.02627891289848566,3.4712e9
FI,2018,22,0.02627891289848566,3.4712e9
FI,2018,22,0.02627891289848566,3.4712e9
FI,2018,22,0.02627891289848566,3.4712e9
FI,2018,22,0.02627891289848566,3.4712e9
FI,2018,22,0.02627891289848566,3.4712e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,23,0.02587237405812824,3.4175e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,24,0.06974525837170974,9.2127e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,25,0.05985508442305173,7.9063e9
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,26,0.11251208449951433,1.48618e10
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,27,0.04101272837527547,5.4174e9
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,28,0.13349160841754945,1.7633e10
FI,2018,29,0.01692776251469634,2.236e9
FI,2018,29,0.01692776251469634,2.236e9
FI,2018,29,0.01692776251469634,2.236e9
FI,2018,29,0.01692776251469634,2.236e9
FI,2018,30,0.015219088096285353,2.0103e9
FI,2018,30,0.015219088096285353,2.0103e9
FI,2018,30,0.015219088096285353,2.0103e9
FI,2018,30,0.015219088096285353,2.0103e9
FI,2018,30,0.015219088096285353,2.0103e9
FI,2018,30,0.015219088096285353,2.0103e9
FI,2018,30,0.015219088096285353,2.0103e9
FI,2018,30,0.015219088096285353,2.0103e9
FI,2018,31,0.009448053496574701,1.248e9
FI,2018,31,0.009448053496574701,1.248e9
FI,2018,31,0.009448053496574701,1.248e9
FI,2018,31,0.009448053496574701,1.248e9
FI,2018,32,0.005574200151865346,7.363e8
FI,2018,32,0.005574200151865346,7.363e8
FI,2018,32,0.005574200151865346,7.363e8
FI,2018,32,0.005574200151865346,7.363e8
FI,2018,32,0.005574200151865346,7.363e8
FI,2018,32,0.005574200151865346,7.363e8
FI,2018,32,0.005574200151865346,7.363e8
FI,2018,32,0.005574200151865346,7.363e8
FI,2018,32,0.005574200151865346,7.363e8
FI,2018,33,0.019098997885543794,2.5228e9
FI,2018,33,0.019098997885543794,2.5228e9
FI,2018,33,0.019098997885543794,2.5228e9
FI,2018,33,0.019098997885543794,2.5228e9
FI,2018,33,0.019098997885543794,2.5228e9
FI,2018,33,0.019098997885543794,2.5228e9
FI,2018,33,0.019098997885543794,2.5228e9
FI,2018,33,0.019098997885543794,2.5228e9
FI,2018,33,0.019098997885543794,2.5228e9
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
FR,2018,10,0.17486930584258142,1.8368081278161386e11
